Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA01.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA02.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA03.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA04.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA05.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA06.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA07.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA08.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA09.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA10.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA11.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA12.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB01.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB02.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB03.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB04.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB05.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB06.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB07.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB08.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB09.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB10R1.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB10R2.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB11.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB12.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC01.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC02.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC03.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC04.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC05.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC06.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC07.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC08.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC09.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC10.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC11.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC12.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD01.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD02.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD03.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD04.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD05.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD06.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD07.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD08.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampled09.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD10.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD11.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD12.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE01.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE02.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE03.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE04.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE05.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE06.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE07.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE08.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE09.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE10.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE11.mzML	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Sweden_cohort/All_Raw/20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE12.mzML
P16070;P16070-10;P16070-11;P16070-12;P16070-13;P16070-14;P16070-15;P16070-16;P16070-17;P16070-18;P16070-3;P16070-4;P16070-5;P16070-6;P16070-7;P16070-8;P16070-9	P16070;P16070-10;P16070-11;P16070-12;P16070-13;P16070-14;P16070-15;P16070-16;P16070-17;P16070-18;P16070-3;P16070-4;P16070-5;P16070-6;P16070-7;P16070-8;P16070-9	CD44_HUMAN	CD44		6.41812e+07	5.82778e+07	5.43878e+07	5.1402e+07	5.14639e+07	5.92248e+07	9.38987e+07	5.3047e+07	7.79171e+07	6.20305e+07	7.19489e+07	5.70012e+07	6.61861e+07	8.6431e+07	7.6418e+07	7.10524e+07	5.33881e+07	7.87723e+07	5.49638e+07	7.19915e+07	7.61706e+07	6.50379e+07	6.38619e+07	7.57976e+07	4.21149e+07	5.77153e+07	7.0744e+07	6.39509e+07	6.14147e+07	7.51022e+07	6.211e+07	6.55987e+07	6.07481e+07	3.50195e+07	6.38892e+07	7.47458e+07	6.0992e+07	6.24338e+07	4.85929e+07	7.10529e+07	6.22976e+07	6.98245e+07	5.96831e+07	6.8086e+07	8.43666e+07	5.67461e+07	8.67761e+07	6.76823e+07	6.70578e+07	7.65619e+07	6.6671e+07	7.59959e+07	7.08972e+07	7.14946e+07	7.67669e+07	7.99226e+07	5.41713e+07	5.27573e+07	6.18162e+07	6.69145e+07	7.2024e+07
P16083	P16083	NQO2_HUMAN	NQO2		1.09173e+06	1.33736e+06	375761	1.05973e+06	1.01908e+06	1.05302e+06	380901	425337	1.62284e+06	920536	825435	1.49295e+06	1.04487e+06	684910	786026	905597	883728		1.44122e+06	896728	868947	734784	799341	1.25224e+06	1.02837e+06	347381	385867	722579	677077		912990	1.00769e+06	481397	409450	542496	359160	1.23588e+06	843814	755281	631033		260367		1.00892e+06	267005	465178	270140			869976	579855	461547	529163	959305	755069	223383	695883	785597	555090	977497	1.12287e+06
P16112;P16112-2	P16112;P16112-2;P16112-3	PGCA_HUMAN	ACAN		1.13428e+06	2.59278e+06	1.55283e+06	1.41279e+06	1.66344e+06	954377	3.20241e+06	1.57106e+06	1.39188e+06	1.13906e+06	1.43407e+06	1.07275e+06	2.14108e+06	1.07218e+06	1.15585e+06	948071	986683	736000	1.1235e+06	821674	2.61397e+06	1.75537e+06	1.70752e+06	1.34864e+06	1.11592e+06	799310	1.13378e+06	1.63788e+06	1.27596e+06	1.31977e+06	912227	1.47566e+06	1.43904e+06	869133	1.25317e+06	1.53505e+06	910675	1.01423e+06	1.73043e+06	1.05022e+06	1.06849e+06	2.08861e+06	1.19772e+06	1.17489e+06	2.71788e+06	1.35325e+06	1.44996e+06	1.84097e+06	1.50787e+06	2.05435e+06	979202	2.18884e+06	1.06851e+06	1.5966e+06	3.86233e+06	3.50367e+06	1.15796e+06	1.53468e+06	704238	1.39684e+06	1.46622e+06
P16152	P16152	CBR1_HUMAN	CBR1		1.3961e+06	1.81206e+06	1.19194e+06	946829	1.38702e+06	1.79031e+06	1.40133e+06	1.33659e+06	1.16241e+06	1.27669e+06	1.16456e+06	1.5117e+06	1.47307e+06	1.04536e+06	748337	816694	1.26451e+06	1.26175e+06	1.50327e+06	1.00011e+06	1.38719e+06	1.14151e+06	1.0929e+06	1.34946e+06	1.11931e+06	1.0306e+06	1.41375e+06	1.27315e+06	1.29599e+06	1.46433e+06	869870	877321	1.1133e+06	750706	1.64915e+06	1.14995e+06	1.0637e+06	1.30531e+06	780108	1.41317e+06	1.16689e+06	1.4192e+06	1.18062e+06	1.16286e+06	1.30702e+06	1.64022e+06	1.30381e+06	1.1536e+06	1.0996e+06	875222	977155	1.16112e+06	1.27465e+06	1.02638e+06	1.2765e+06	1.30853e+06	1.21158e+06	1.6085e+06	1.31606e+06	1.4285e+06	1.16562e+06
P16234	P16234;P16234-2;P16234-3	PGFRA_HUMAN	PDGFRA		546408	596461	628670	697217	752007	646092	688081	525500	733808	619576	625378	779185	597072	524575	319050	518463	706721	587790	627339	560062	707358	533574	580125	748701	680294		569271	558399	608972	745186	789317	1.14377e+06	573214		248306	670267	820946	384354		617402	424205	478789	730403	611216	563552	346338	443539	421658	624503	842773	309389	588268	541694	589317	790253	785679	712280	559250	844886	359841	810235
P16278;P16278-3	P16278;P16278-3	BGAL_HUMAN	GLB1		186459	231375	133205	169618	244186	169096	202254	171358	139797	216196	222730	113992	161275	171224	105066	33512.8		119914	174916	119415	211488	174433	180168	104330	122783	84854.3	242527	265336	190013	236830	220457	150607	269158	126238	221933	187347	88235.5	379750	190405	244163	124152	98801.7	329403	176986	179588	206226	187159	159133	135684	183572	70884.3	159110	140731	174347	230059	133566			123562	196535	233057
P16284;P16284-2;P16284-3;P16284-4;P16284-5;P16284-6	P16284;P16284-6;P16284-2;P16284-3;P16284-4;P16284-5	PECA1_HUMAN	PECAM1		74700.8	140872	80038.6	89348.3	123435	84283.1	123442		76679.7	111319	120946	25714.9	103544	17860.5				31477.9	95183.8		78505.5	81752.7	96547.7		27705.5			137938		89542.1	49893.4	136379	124803		102020	95245.8	32115.6	110105		60088.1	79618.2		105989	47927.7		75975.4	91880.3	53812	105408			80971.2	31196.9	71848	87606.9	92364.3	74769.2		50082.4	101004	72191.7
P16403	P10412;P16402;P16403	H12_HUMAN	H1-2																																							722126																				2.44065e+06			
P16519;P16519-2;P16519-3	P16519;P16519-2;P16519-3	NEC2_HUMAN	PCSK2		4.3658e+06	3.4663e+06	6.85387e+06	4.77376e+06	4.72012e+06	6.44477e+06	3.99769e+06	2.31574e+06	5.67397e+06	6.42809e+06	3.34069e+06	6.45158e+06	4.01468e+06	4.04354e+06	2.85125e+06	3.96478e+06	3.54338e+06	2.35534e+06	6.97258e+06	3.82789e+06	4.14861e+06	4.36456e+06	4.17879e+06	4.12354e+06	5.10234e+06	2.53292e+06	4.76999e+06	3.49148e+06	6.4617e+06	4.53868e+06	7.7428e+06	3.64104e+06	3.73676e+06	2.12024e+06	2.63797e+06	5.11214e+06	3.90488e+06	2.77791e+06	5.51344e+06	2.93304e+06	2.3012e+06	2.56875e+06	4.50039e+06	3.26453e+06	2.81909e+06	2.02319e+06	2.36469e+06	2.4905e+06	3.82652e+06	2.71506e+06	2.37859e+06	2.34644e+06	4.04691e+06	3.1501e+06	2.88087e+06	3.42477e+06	5.73842e+06	3.5762e+06	3.88742e+06	3.66906e+06	5.10136e+06
P16870;P16870-2	P16870;P16870-2	CBPE_HUMAN	CPE		7.33194e+07	5.83464e+07	4.42364e+07	5.63263e+07	6.33043e+07	4.02063e+07	5.58798e+07	3.19095e+07	3.7988e+07	5.65342e+07	4.63328e+07	5.74538e+07	2.20433e+07	5.35785e+07	4.81307e+07	4.01638e+07	3.87257e+07	4.39555e+07	3.64216e+07	5.07487e+07	3.782e+07	5.65381e+07	5.68777e+07	4.70102e+07	4.24567e+07	4.16782e+07	4.46754e+07	5.9316e+07	4.52295e+07	5.57637e+07	5.7141e+07	4.86024e+07	4.61005e+07	2.09663e+07	4.4221e+07	6.11868e+07	3.82168e+07	4.65296e+07	4.58051e+07	4.7109e+07	2.88797e+07	4.22994e+07	6.08074e+07	5.59125e+07	3.99095e+07	3.44215e+07	4.25939e+07	4.31566e+07	6.75987e+07	4.36113e+07	3.50184e+07	4.62037e+07	5.01346e+07	4.69814e+07	6.07473e+07	4.27213e+07	4.60386e+07	4.13783e+07	6.27543e+07	3.50382e+07	3.96419e+07
P16930	P16930	FAAA_HUMAN	FAH		245339	300114	298968	194445	267613	130600	216034	295359	360104	356167	251497	262023	450743	409260		184199	218170	284767	280292	189786	373138	245135	262367	339420	318887	186203	256280	259588	227987	302818	369158	480653	244050	412755	425878	252351	300452	332997	332026	304920	479023	308581	239322	462676	313081	379862	339739	208368	299401	409569	315005	483805	137463	547168	420759	373857	298726	250696	373882	394011	122560
P16949	P16949;P16949-2	STMN1_HUMAN	STMN1		2.59792e+06	2.67416e+06	2.74248e+06	2.28357e+06	3.29341e+06	2.91584e+06	3.03281e+06	1.63137e+06	4.64285e+06	2.0558e+06	2.74327e+06	3.10695e+06	2.71644e+06	1.81114e+06	2.28785e+06	1.99745e+06	2.59388e+06	2.77983e+06	3.8409e+06	2.65817e+06	3.45756e+06	2.32925e+06	2.23617e+06	2.82836e+06	3.61894e+06	892145	2.43019e+06	2.07676e+06	3.35709e+06	2.9731e+06	1.5668e+06	2.14922e+06	1.7655e+06	1.06171e+06	1.68083e+06	1.90275e+06	2.03081e+06	1.79836e+06	1.56881e+06	2.04983e+06	1.91058e+06	1.93232e+06	1.99724e+06	2.16961e+06	3.12569e+06	2.70618e+06	2.13882e+06	1.41555e+06	2.13302e+06	3.0029e+06	1.67589e+06	1.80198e+06	2.55321e+06	1.9311e+06	2.07164e+06	2.5899e+06	2.74611e+06	3.16422e+06	2.9573e+06	2.18078e+06	2.91946e+06
P17050	P17050	NAGAB_HUMAN	NAGA		183655	232192	147746	290455	189044	115045	255045	150701	50954	235895	218166	193532	93430.9				34203.6		116025	122743	212787	302347	191328	48812.4	75655.2		136983	122810		292679	267599	109178	214066		229851	233020	194260	146229	168133	255158	215850		178501	162321	75334.5	187080	134925	199676	136854	126672	64180.3	113168	293560	246617	208217	122644	120845		97427.2	140568	149430
P17174	P17174;P17174-2	AATC_HUMAN	GOT1		2.4864e+07	2.2873e+07	2.60676e+07	2.51608e+07	3.21928e+07	2.96298e+07	1.58311e+07	1.38993e+07	3.17507e+07	2.145e+07	2.62806e+07	3.22417e+07	2.07623e+07	1.55334e+07	2.30677e+07	2.16078e+07	2.60173e+07	1.68941e+07	3.74336e+07	2.08734e+07	2.79834e+07	2.42948e+07	2.52769e+07	2.114e+07	3.54855e+07	1.48678e+07	1.88612e+07	2.15015e+07	2.67491e+07	2.58546e+07	1.98848e+07	1.88899e+07	1.49148e+07	6.99823e+06	1.41997e+07	1.92365e+07	2.05071e+07	1.39146e+07	1.63046e+07	1.47144e+07	1.645e+07	1.36569e+07	1.83836e+07	1.97511e+07	1.90289e+07	2.00094e+07	1.95375e+07	1.02648e+07	1.84972e+07	1.69065e+07	1.50562e+07	1.40112e+07	1.89209e+07	1.92396e+07	2.05797e+07	2.11061e+07	2.26488e+07	2.24328e+07	2.76225e+07	2.41286e+07	2.697e+07
P17181;P17181-2;P17181-3	P17181;P17181-2;P17181-3;P17181-4	INAR1_HUMAN	IFNAR1		84519.1	74801.6		70612.8	114576		96011		56759	150452	65550.1								108532			84390.1	109395	35737.2	35106.9		37734.9	67305		94593.3			71475			110930						14302.3	99945.9												110644		31720.3		73117.8		67081.2
P17302	P17302	CXA1_HUMAN	GJA1		200698	379926	294535	263187	249131	295646	477137		185391	210024	220842	117548	290907	260391	247252		137486	81798.1	253737	173944	247348	203335	168609	270671	184502			290381		298728	117780	190012	146389		207936	258044	217690			275834	257360	106161	354141	199865	110304	837465	177781	383811	289917	266447	180318	212637	232126	317258	282212	154620	181745	237548	338243	309587	235531
P17405;P17405-4	P17405;P17405-4	ASM_HUMAN	SMPD1		503790	384366	620579	474534	521294	484782	542840	239348	405206	267969	452653	397914	588347	653661	260434	422204	275437	564983	459610	506460	633690	341002	547732	384062	419031	418611	447607	482981	524203	688018	579120	634754	1.30254e+06		517089	828752	620566	667820	387573	860450	368807	305781	784817	734069	518408		624881	644982	499897	348286	263384	103353	485577	534071	583474	544247	648750	199641	464273	537103	676889
P17600-2	P17600;P17600-2	SYN1_HUMAN	SYN1		377035	558563	301114	308137	1.13365e+06	465551	510128	1.0108e+06	591672	408025	553187	666712	238618	644531	293460	355572	373703	214714	537900	598846		628974	487694	311765	492382		123758	720340	638084	878430	193158			384768		254832	403256	191694	1.04843e+06	277122	231687	45283.7	207832	90973.1	512036	779857	546760		291357	295332		185814	330840	36641.3	232805	343800	387442		127470	573711	270332
P17677;P17677-2	P17677;P17677-2	NEUM_HUMAN	GAP43		3.56812e+06	2.65651e+06	3.46528e+06	3.77175e+06	4.78697e+06	3.2321e+06	2.4606e+06	1.37972e+06	6.14711e+06	2.6201e+06	4.30902e+06	4.35473e+06	2.52785e+06	1.68854e+06	2.77526e+06	2.86636e+06	3.22409e+06	2.36646e+06	5.36521e+06	2.71114e+06	4.24715e+06	3.30255e+06	3.21743e+06	2.43378e+06	4.42005e+06	1.61876e+06	2.45993e+06	2.91211e+06	3.70553e+06	4.53202e+06	2.86048e+06	2.93713e+06	2.03204e+06	855882	1.78287e+06	2.66195e+06	2.19778e+06	1.25662e+06	1.49381e+06	1.75196e+06	2.0909e+06	2.26623e+06	2.29625e+06	3.19185e+06	2.80754e+06	3.40358e+06	2.07449e+06	1.36028e+06	2.51856e+06	2.14363e+06	1.92195e+06	1.3062e+06	2.4424e+06	2.53918e+06	2.46001e+06	3.24031e+06	2.67988e+06	2.38955e+06	3.97513e+06	3.50027e+06	4.02992e+06
P17813;P17813-2	P17813;P17813-2	EGLN_HUMAN	ENG		162869	181698	157716	148935	107089	115200	215505	349094	138467	186094	137640	132006	145121	124945	50007.6	139080	114658	182294	136993	212821	167955	166101	149671	92840.2	88807.5	129707	178839	84237	145526	184043	163029	992064	258900	212068	253028	137337	188242	232899	148085	220675	157355	120636	149280	186235	170001	204387	160640	319642	137618	168851	57126.5	144982	125641	139390	187095	222070	150164	108693	110535	254705	131157
P17900	P17900	SAP3_HUMAN	GM2A		5.1847e+07	7.58621e+07	6.76721e+07	6.43674e+07	5.18902e+07	7.59558e+07	5.78137e+07	5.23696e+07	7.17064e+07	5.75751e+07	6.01407e+07	7.18903e+07	6.33078e+07	5.18061e+07	5.34706e+07	4.76812e+07	5.81659e+07	6.68696e+07	6.89176e+07	5.66481e+07	5.67009e+07	6.96664e+07	7.01417e+07	6.74143e+07	7.11066e+07	4.19566e+07	5.75502e+07	5.89482e+07	6.10438e+07	4.8277e+07	7.14528e+07	5.86828e+07	5.72702e+07	2.20534e+07	5.311e+07	5.10637e+07	6.4538e+07	6.66275e+07	4.27148e+07	5.13279e+07	5.92009e+07	5.00623e+07	4.49337e+07	4.9886e+07	6.47745e+07	4.42445e+07	5.2849e+07	4.34835e+07	6.75698e+07	5.93885e+07	5.82345e+07	5.57596e+07	5.15831e+07	5.23637e+07	6.48179e+07	6.99493e+07	6.86768e+07	6.67291e+07	5.51965e+07	6.3244e+07	6.85021e+07
P17931	P17931	LEG3_HUMAN	LGALS3		1.65571e+06	1.66694e+06	1.35775e+06	1.37694e+06	1.76899e+06	1.56209e+06	2.39727e+06	1.90459e+06	1.35576e+06	1.46026e+06	1.62749e+06	1.32893e+06	1.10683e+06	1.24324e+06	1.136e+06	822259	1.24278e+06	1.97844e+06	1.03215e+06	1.21951e+06	1.94707e+06	1.81959e+06	1.74471e+06	1.30516e+06	1.18425e+06	1.20999e+06	1.70702e+06	1.6822e+06	1.3733e+06	1.64595e+06	901079	1.78244e+06	1.49493e+06	1.23594e+06	1.8701e+06	1.93752e+06	1.62008e+06	1.5669e+06	1.65607e+06	1.20694e+06	1.72361e+06	1.7021e+06	1.80205e+06	1.58824e+06	1.5152e+06	1.77321e+06	1.61353e+06	1.10832e+06	1.95773e+06	1.7326e+06	2.05507e+06	2.14855e+06	1.5657e+06	2.02867e+06	1.28075e+06	1.60325e+06	991744	1.98054e+06	1.55595e+06	1.20413e+06	1.13148e+06
